index,time_seconds,latitude,longitude,rel_alt,abs_alt
1728,57.618,32.106733,35.205204,117.5,802.541
1729,57.651,32.106733,35.205204,117.5,802.541
1730,57.685,32.106725,35.205205,117.5,802.541
1731,57.718,32.106725,35.205205,117.5,802.541
1732,57.751,32.106725,35.205205,117.5,802.541
1733,57.785,32.106716,35.205205,117.5,802.541
1734,57.818,32.106716,35.205205,117.5,802.541
1735,57.851,32.106716,35.205205,117.5,802.541
1736,57.885,32.106707,35.205206,117.5,802.541
1737,57.918,32.106707,35.205206,117.5,802.541
1738,57.952,32.106707,35.205206,117.5,802.541
1739,57.985,32.106698,35.205207,117.5,802.541
1740,58.018,32.106698,35.205207,117.5,802.541
1741,58.052,32.106698,35.205207,117.5,802.541
1742,58.085,32.106689,35.205207,117.5,802.541
1743,58.118,32.106689,35.205207,117.5,802.541
1744,58.152,32.106689,35.205207,117.5,802.541
1745,58.185,32.10668,35.205208,117.5,802.541
1746,58.218,32.10668,35.205208,117.5,802.541
1747,58.252,32.10668,35.205208,117.5,802.541
1748,58.285,32.106671,35.205209,117.5,802.541
1749,58.319,32.106671,35.205209,117.5,802.541
1750,58.352,32.106671,35.205209,117.5,802.541
1751,58.385,32.106662,35.20521,117.5,802.541
1752,58.419,32.106662,35.20521,117.5,802.541
1753,58.452,32.106662,35.20521,117.5,802.541
1754,58.485,32.106653,35.20521,117.5,802.541
1755,58.519,32.106653,35.20521,117.5,802.541
1756,58.552,32.106653,35.20521,117.5,802.541
1757,58.585,32.106644,35.205211,117.5,802.541
1758,58.619,32.106644,35.205211,117.5,802.541
1759,58.652,32.106644,35.205211,117.5,802.541
1760,58.686,32.106635,35.205212,117.5,802.541
1761,58.719,32.106635,35.205212,117.5,802.541
1762,58.752,32.106635,35.205212,117.5,802.541
1763,58.786,32.106626,35.205213,117.5,802.541
1764,58.819,32.106626,35.205213,117.5,802.541
1765,58.852,32.106626,35.205213,117.5,802.541
1766,58.886,32.106617,35.205214,117.5,802.541
1767,58.919,32.106617,35.205214,117.5,802.541
1768,58.952,32.106617,35.205214,117.5,802.541
1769,58.986,32.106608,35.205215,117.5,802.541
1770,59.019,32.106608,35.205215,117.5,802.541
1771,59.052,32.106608,35.205215,117.5,802.541
1772,59.086,32.106599,35.205216,117.5,802.541
1773,59.119,32.106599,35.205216,117.5,802.541
1774,59.153,32.106599,35.205216,117.5,802.541
1775,59.186,32.10659,35.205217,117.5,802.541
1776,59.219,32.10659,35.205217,117.5,802.541
1777,59.253,32.10659,35.205217,117.5,802.541
1778,59.286,32.106581,35.205218,117.5,802.541
1779,59.319,32.106581,35.205218,117.5,802.541
1780,59.353,32.106581,35.205218,117.5,802.541
1781,59.386,32.106571,35.205219,117.6,802.641
1782,59.419,32.106571,35.205219,117.6,802.641
1783,59.453,32.106571,35.205219,117.6,802.641
1784,59.486,32.106563,35.20522,117.6,802.641
1785,59.52,32.106563,35.20522,117.6,802.641
1786,59.553,32.106563,35.20522,117.6,802.641
1787,59.586,32.106553,35.205221,117.6,802.641
1788,59.62,32.106553,35.205221,117.6,802.641
1789,59.653,32.106553,35.205221,117.6,802.641
1790,59.686,32.106544,35.205222,117.6,802.641
1791,59.72,32.106544,35.205222,117.6,802.641
1792,59.753,32.106544,35.205222,117.6,802.641
1793,59.786,32.106535,35.205223,117.6,802.641
1794,59.82,32.106535,35.205223,117.6,802.641
1795,59.853,32.106535,35.205223,117.6,802.641
1796,59.887,32.106526,35.205224,117.6,802.641
1797,59.92,32.106526,35.205224,117.6,802.641
1798,59.953,32.106526,35.205224,117.6,802.641
1799,59.987,32.106517,35.205226,117.6,802.641
1800,60.02,32.106517,35.205226,117.6,802.641
1801,60.053,32.106517,35.205226,117.6,802.641
1802,60.087,32.106508,35.205227,117.6,802.641
1803,60.12,32.106508,35.205227,117.6,802.641
1804,60.153,32.106508,35.205227,117.6,802.641
1805,60.187,32.106499,35.205228,117.6,802.641
1806,60.22,32.106499,35.205228,117.6,802.641
1807,60.254,32.106499,35.205228,117.6,802.641
1808,60.287,32.10649,35.205229,117.6,802.641
1809,60.32,32.10649,35.205229,117.6,802.641
1810,60.354,32.10649,35.205229,117.6,802.641
1811,60.387,32.10648,35.20523,117.6,802.641
1812,60.42,32.10648,35.20523,117.6,802.641
1813,60.454,32.10648,35.20523,117.6,802.641
1814,60.487,32.106471,35.205231,117.6,802.641
1815,60.52,32.106471,35.205231,117.6,802.641
1816,60.554,32.106471,35.205231,117.6,802.641
1817,60.587,32.106462,35.205231,117.6,802.641
1818,60.621,32.106462,35.205231,117.6,802.641
1819,60.654,32.106462,35.205231,117.6,802.641
1820,60.687,32.106454,35.205232,117.6,802.641
1821,60.721,32.106454,35.205232,117.6,802.641
1822,60.754,32.106454,35.205232,117.6,802.641
1823,60.787,32.106445,35.205232,117.5,802.541
1824,60.821,32.106445,35.205232,117.5,802.541
1825,60.854,32.106445,35.205232,117.5,802.541
1826,60.887,32.106436,35.205232,117.5,802.541
1827,60.921,32.106436,35.205232,117.5,802.541
1828,60.954,32.106436,35.205232,117.5,802.541
1829,60.988,32.106427,35.205232,117.5,802.541
1830,61.021,32.106427,35.205232,117.5,802.541
1831,61.054,32.106427,35.205232,117.5,802.541
1832,61.088,32.106419,35.205231,117.5,802.541
1833,61.121,32.106419,35.205231,117.5,802.541
1834,61.154,32.106419,35.205231,117.5,802.541
1835,61.188,32.10641,35.205231,117.5,802.541
1836,61.221,32.10641,35.205231,117.5,802.541
1837,61.254,32.10641,35.205231,117.5,802.541
1838,61.288,32.106402,35.20523,117.5,802.541
1839,61.321,32.106402,35.20523,117.5,802.541
1840,61.355,32.106402,35.20523,117.5,802.541
1841,61.388,32.106393,35.205229,117.5,802.541
1842,61.421,32.106393,35.205229,117.5,802.541
1843,61.455,32.106393,35.205229,117.5,802.541
1844,61.488,32.106384,35.205227,117.5,802.541
1845,61.521,32.106384,35.205227,117.5,802.541
1846,61.555,32.106384,35.205227,117.5,802.541
1847,61.588,32.106376,35.205226,117.5,802.541
1848,61.621,32.106376,35.205226,117.5,802.541
1849,61.655,32.106376,35.205226,117.5,802.541
1850,61.688,32.106367,35.205225,117.5,802.541
1851,61.722,32.106367,35.205225,117.5,802.541
1852,61.755,32.106367,35.205225,117.5,802.541
1853,61.788,32.106358,35.205223,117.5,802.541
1854,61.822,32.106358,35.205223,117.5,802.541
1855,61.855,32.106358,35.205223,117.5,802.541
1856,61.888,32.10635,35.205222,117.5,802.541
1857,61.922,32.10635,35.205222,117.5,802.541
1858,61.955,32.10635,35.205222,117.5,802.541
1859,61.988,32.106341,35.205221,117.5,802.541
1860,62.022,32.106341,35.205221,117.5,802.541
1861,62.055,32.106341,35.205221,117.5,802.541
1862,62.089,32.106332,35.205219,117.5,802.541
1863,62.122,32.106332,35.205219,117.5,802.541
1864,62.155,32.106332,35.205219,117.5,802.541
1865,62.189,32.106323,35.205218,117.5,802.541
1866,62.222,32.106323,35.205218,117.5,802.541
1867,62.255,32.106323,35.205218,117.5,802.541
1868,62.289,32.106315,35.205217,117.5,802.541
1869,62.322,32.106315,35.205217,117.5,802.541
1870,62.355,32.106315,35.205217,117.5,802.541
1871,62.389,32.106306,35.205215,117.5,802.541
1872,62.422,32.106306,35.205215,117.5,802.541
1873,62.456,32.106306,35.205215,117.5,802.541
1874,62.489,32.106297,35.205214,117.5,802.541
1875,62.522,32.106297,35.205214,117.5,802.541
1876,62.556,32.106297,35.205214,117.5,802.541
1877,62.589,32.106288,35.205212,117.5,802.541
1878,62.622,32.106288,35.205212,117.5,802.541
1879,62.656,32.106288,35.205212,117.5,802.541
1880,62.689,32.106279,35.205211,117.5,802.541
1881,62.722,32.106279,35.205211,117.5,802.541
1882,62.756,32.106279,35.205211,117.5,802.541
1883,62.789,32.10627,35.20521,117.5,802.541
1884,62.823,32.10627,35.20521,117.5,802.541
1885,62.856,32.10627,35.20521,117.5,802.541
1886,62.889,32.106262,35.205208,117.5,802.541
1887,62.923,32.106262,35.205208,117.5,802.541
1888,62.956,32.106262,35.205208,117.5,802.541
1889,62.989,32.106253,35.205207,117.5,802.541
1890,63.023,32.106253,35.205207,117.5,802.541
1891,63.056,32.106253,35.205207,117.5,802.541
1892,63.089,32.106244,35.205206,117.5,802.541
1893,63.123,32.106244,35.205206,117.5,802.541
1894,63.156,32.106244,35.205206,117.5,802.541
1895,63.19,32.106235,35.205204,117.5,802.541
1896,63.223,32.106235,35.205204,117.5,802.541
1897,63.256,32.106235,35.205204,117.5,802.541
1898,63.29,32.106226,35.205203,117.5,802.541
1899,63.323,32.106226,35.205203,117.5,802.541
1900,63.356,32.106226,35.205203,117.5,802.541
1901,63.39,32.106217,35.205202,117.5,802.541
1902,63.423,32.106217,35.205202,117.5,802.541
1903,63.456,32.106217,35.205202,117.5,802.541
1904,63.49,32.106208,35.2052,117.5,802.541
1905,63.523,32.106208,35.2052,117.5,802.541
1906,63.557,32.106208,35.2052,117.5,802.541
1907,63.59,32.106199,35.205199,117.5,802.541
1908,63.623,32.106199,35.205199,117.5,802.541
1909,63.657,32.106199,35.205199,117.5,802.541
1910,63.69,32.10619,35.205198,117.5,802.541
1911,63.723,32.10619,35.205198,117.5,802.541
1912,63.757,32.10619,35.205198,117.5,802.541
1913,63.79,32.106181,35.205196,117.5,802.541
1914,63.823,32.106181,35.205196,117.5,802.541
1915,63.857,32.106181,35.205196,117.5,802.541
1916,63.89,32.106172,35.205195,117.5,802.541
1917,63.924,32.106172,35.205195,117.5,802.541
1918,63.957,32.106172,35.205195,117.5,802.541
1919,63.99,32.106163,35.205194,117.5,802.541
1920,64.024,32.106163,35.205194,117.5,802.541
1921,64.057,32.106163,35.205194,117.5,802.541
1922,64.09,32.106154,35.205192,117.5,802.541
1923,64.124,32.106154,35.205192,117.5,802.541
1924,64.157,32.106154,35.205192,117.5,802.541
1925,64.19,32.106145,35.205191,117.5,802.541
1926,64.224,32.106145,35.205191,117.5,802.541
1927,64.257,32.106145,35.205191,117.5,802.541
1928,64.291,32.106136,35.20519,117.5,802.541
1929,64.324,32.106136,35.20519,117.5,802.541
1930,64.357,32.106136,35.20519,117.5,802.541
1931,64.391,32.106127,35.205188,117.5,802.541
1932,64.424,32.106127,35.205188,117.5,802.541
1933,64.457,32.106127,35.205188,117.5,802.541
1934,64.491,32.106118,35.205187,117.5,802.541
1935,64.524,32.106118,35.205187,117.5,802.541
1936,64.557,32.106118,35.205187,117.5,802.541
1937,64.591,32.106109,35.205186,117.5,802.541
1938,64.624,32.106109,35.205186,117.5,802.541
1939,64.658,32.106109,35.205186,117.5,802.541
1940,64.691,32.1061,35.205184,117.5,802.541
1941,64.724,32.1061,35.205184,117.5,802.541
1942,64.758,32.1061,35.205184,117.5,802.541
1943,64.791,32.106091,35.205183,117.5,802.541
1944,64.824,32.106091,35.205183,117.5,802.541
1945,64.858,32.106091,35.205183,117.5,802.541
1946,64.891,32.106082,35.205182,117.5,802.541
1947,64.924,32.106082,35.205182,117.5,802.541
1948,64.958,32.106082,35.205182,117.5,802.541
1949,64.991,32.106073,35.20518,117.5,802.541
1950,65.025,32.106073,35.20518,117.5,802.541
1951,65.058,32.106073,35.20518,117.5,802.541
1952,65.091,32.106064,35.205179,117.5,802.541
1953,65.125,32.106064,35.205179,117.5,802.541
1954,65.158,32.106064,35.205179,117.5,802.541
1955,65.191,32.106054,35.205177,117.5,802.541
1956,65.225,32.106054,35.205177,117.5,802.541
1957,65.258,32.106054,35.205177,117.5,802.541
1958,65.291,32.106045,35.205176,117.5,802.541
1959,65.325,32.106045,35.205176,117.5,802.541
1960,65.358,32.106045,35.205176,117.5,802.541
1961,65.392,32.106036,35.205175,117.5,802.541
1962,65.425,32.106036,35.205175,117.5,802.541
1963,65.458,32.106036,35.205175,117.5,802.541
1964,65.492,32.106027,35.205173,117.5,802.541
1965,65.525,32.106027,35.205173,117.5,802.541
1966,65.558,32.106027,35.205173,117.5,802.541
1967,65.592,32.106018,35.205172,117.5,802.541
1968,65.625,32.106018,35.205172,117.5,802.541
1969,65.658,32.106018,35.205172,117.5,802.541
1970,65.692,32.106009,35.20517,117.5,802.541
1971,65.725,32.106009,35.20517,117.5,802.541
1972,65.759,32.106009,35.20517,117.5,802.541
1973,65.792,32.106,35.205169,117.5,802.541
1974,65.825,32.106,35.205169,117.5,802.541
1975,65.859,32.106,35.205169,117.5,802.541
1976,65.892,32.105991,35.205168,117.5,802.541
1977,65.925,32.105991,35.205168,117.5,802.541
1978,65.959,32.105991,35.205168,117.5,802.541
1979,65.992,32.105982,35.205166,117.5,802.541
1980,66.025,32.105982,35.205166,117.5,802.541
1981,66.059,32.105982,35.205166,117.5,802.541
1982,66.092,32.105973,35.205165,117.5,802.541
1983,66.126,32.105973,35.205165,117.5,802.541
1984,66.159,32.105973,35.205165,117.5,802.541
1985,66.192,32.105964,35.205163,117.5,802.541
1986,66.226,32.105964,35.205163,117.5,802.541
1987,66.259,32.105964,35.205163,117.5,802.541
1988,66.292,32.105955,35.205162,117.5,802.541
1989,66.326,32.105955,35.205162,117.5,802.541
1990,66.359,32.105955,35.205162,117.5,802.541
1991,66.392,32.105946,35.205161,117.5,802.541
1992,66.426,32.105946,35.205161,117.5,802.541
1993,66.459,32.105946,35.205161,117.5,802.541
1994,66.493,32.105937,35.205159,117.5,802.541
1995,66.526,32.105937,35.205159,117.5,802.541
1996,66.559,32.105937,35.205159,117.5,802.541
1997,66.593,32.105927,35.205158,117.5,802.541
1998,66.626,32.105927,35.205158,117.5,802.541
1999,66.659,32.105927,35.205158,117.5,802.541
2000,66.693,32.105919,35.205156,117.5,802.541
2001,66.726,32.105919,35.205156,117.5,802.541
2002,66.759,32.105919,35.205156,117.5,802.541
2003,66.793,32.105909,35.205155,117.5,802.541
2004,66.826,32.105909,35.205155,117.5,802.541
2005,66.86,32.105909,35.205155,117.5,802.541
2006,66.893,32.105901,35.205154,117.5,802.541
2007,66.926,32.105901,35.205154,117.5,802.541
2008,66.96,32.105901,35.205154,117.5,802.541
2009,66.993,32.105891,35.205152,117.5,802.541
2010,67.026,32.105891,35.205152,117.5,802.541
2011,67.06,32.105891,35.205152,117.5,802.541
2012,67.093,32.105883,35.205151,117.5,802.541
2013,67.126,32.105883,35.205151,117.5,802.541
2014,67.16,32.105883,35.205151,117.5,802.541
2015,67.193,32.105873,35.205149,117.5,802.541
2016,67.227,32.105873,35.205149,117.5,802.541
2017,67.26,32.105873,35.205149,117.5,802.541
2018,67.293,32.105865,35.205147,117.5,802.541
2019,67.327,32.105865,35.205147,117.5,802.541
2020,67.36,32.105865,35.205147,117.5,802.541
2021,67.393,32.105856,35.205146,117.5,802.541
2022,67.427,32.105856,35.205146,117.5,802.541
2023,67.46,32.105856,35.205146,117.5,802.541
2024,67.493,32.105847,35.205144,117.5,802.541
2025,67.527,32.105847,35.205144,117.5,802.541
2026,67.56,32.105847,35.205144,117.5,802.541
2027,67.593,32.105838,35.205142,117.5,802.541
2028,67.627,32.105838,35.205142,117.5,802.541
2029,67.66,32.105838,35.205142,117.5,802.541
2030,67.694,32.10583,35.205139,117.5,802.541
2031,67.727,32.10583,35.205139,117.5,802.541
2032,67.76,32.10583,35.205139,117.5,802.541
2033,67.794,32.105821,35.205137,117.5,802.541
2034,67.827,32.105821,35.205137,117.5,802.541
2035,67.86,32.105821,35.205137,117.5,802.541
2036,67.894,32.105813,35.205134,117.5,802.541
2037,67.927,32.105813,35.205134,117.5,802.541
2038,67.961,32.105813,35.205134,117.5,802.541
2039,67.994,32.105804,35.205131,117.5,802.541
2040,68.027,32.105804,35.205131,117.5,802.541
2041,68.061,32.105804,35.205131,117.5,802.541
2042,68.094,32.105796,35.205129,117.5,802.541
2043,68.127,32.105796,35.205129,117.5,802.541
2044,68.161,32.105796,35.205129,117.5,802.541
2045,68.194,32.105787,35.205126,117.5,802.541
2046,68.227,32.105787,35.205126,117.5,802.541
2047,68.261,32.105787,35.205126,117.5,802.541
2048,68.294,32.105779,35.205123,117.5,802.541
2049,68.327,32.105779,35.205123,117.5,802.541
2050,68.361,32.105779,35.205123,117.5,802.541
2051,68.394,32.10577,35.20512,117.5,802.541
2052,68.428,32.10577,35.20512,117.5,802.541
2053,68.461,32.10577,35.20512,117.5,802.541
2054,68.494,32.105761,35.205118,117.5,802.541
2055,68.528,32.105761,35.205118,117.5,802.541
2056,68.561,32.105761,35.205118,117.5,802.541
2057,68.594,32.105753,35.205115,117.5,802.541
2058,68.628,32.105753,35.205115,117.5,802.541
2059,68.661,32.105753,35.205115,117.5,802.541
2060,68.694,32.105744,35.205112,117.5,802.541
2061,68.728,32.105744,35.205112,117.5,802.541
2062,68.761,32.105744,35.205112,117.5,802.541
2063,68.795,32.105736,35.205109,117.5,802.541
2064,68.828,32.105736,35.205109,117.5,802.541
2065,68.861,32.105736,35.205109,117.5,802.541
2066,68.895,32.105728,35.205106,117.5,802.541
2067,68.928,32.105728,35.205106,117.5,802.541
2068,68.961,32.105728,35.205106,117.5,802.541
2069,68.995,32.105719,35.205103,117.5,802.541
2070,69.028,32.105719,35.205103,117.5,802.541
2071,69.061,32.105719,35.205103,117.5,802.541
2072,69.095,32.10571,35.2051,117.4,802.441
2073,69.128,32.10571,35.2051,117.4,802.441
2074,69.162,32.10571,35.2051,117.4,802.441
2075,69.195,32.105702,35.205097,117.5,802.541
2076,69.228,32.105702,35.205097,117.5,802.541
2077,69.262,32.105702,35.205097,117.5,802.541
2078,69.295,32.105693,35.205095,117.5,802.541
2079,69.328,32.105693,35.205095,117.5,802.541
2080,69.362,32.105693,35.205095,117.5,802.541
2081,69.395,32.105684,35.205092,117.5,802.541
2082,69.428,32.105684,35.205092,117.5,802.541
2083,69.462,32.105684,35.205092,117.5,802.541
2084,69.495,32.105676,35.205089,117.5,802.541
2085,69.529,32.105676,35.205089,117.5,802.541
2086,69.562,32.105676,35.205089,117.5,802.541
2087,69.595,32.105667,35.205086,117.5,802.541
2088,69.629,32.105667,35.205086,117.5,802.541
2089,69.662,32.105667,35.205086,117.5,802.541
2090,69.695,32.105659,35.205083,117.5,802.541
2091,69.729,32.105659,35.205083,117.5,802.541
2092,69.762,32.105659,35.205083,117.5,802.541
2093,69.795,32.10565,35.20508,117.5,802.541
2094,69.829,32.10565,35.20508,117.5,802.541
2095,69.862,32.10565,35.20508,117.5,802.541
2096,69.896,32.105642,35.205077,117.5,802.541
2097,69.929,32.105642,35.205077,117.5,802.541
2098,69.962,32.105642,35.205077,117.5,802.541
2099,69.996,32.105633,35.205074,117.5,802.541
2100,70.029,32.105633,35.205074,117.5,802.541
2101,70.062,32.105633,35.205074,117.5,802.541
2102,70.096,32.105624,35.205072,117.5,802.541
2103,70.129,32.105624,35.205072,117.5,802.541
2104,70.162,32.105624,35.205072,117.5,802.541
2105,70.196,32.105615,35.205069,117.5,802.541
2106,70.229,32.105615,35.205069,117.5,802.541
2107,70.263,32.105615,35.205069,117.5,802.541
2108,70.296,32.105607,35.205066,117.5,802.541
2109,70.329,32.105607,35.205066,117.5,802.541
2110,70.363,32.105607,35.205066,117.5,802.541
2111,70.396,32.105598,35.205063,117.5,802.541
2112,70.429,32.105598,35.205063,117.5,802.541
2113,70.463,32.105598,35.205063,117.5,802.541
2114,70.496,32.10559,35.20506,117.5,802.541
2115,70.529,32.10559,35.20506,117.5,802.541
2116,70.563,32.10559,35.20506,117.5,802.541
2117,70.596,32.105581,35.205057,117.5,802.541
2118,70.63,32.105581,35.205057,117.5,802.541
2119,70.663,32.105581,35.205057,117.5,802.541
2120,70.696,32.105572,35.205054,117.5,802.541
2121,70.73,32.105572,35.205054,117.5,802.541
2122,70.763,32.105572,35.205054,117.5,802.541
2123,70.796,32.105563,35.205052,117.5,802.541
2124,70.83,32.105563,35.205052,117.5,802.541
2125,70.863,32.105563,35.205052,117.5,802.541
2126,70.896,32.105555,35.205049,117.5,802.541
2127,70.93,32.105555,35.205049,117.5,802.541
2128,70.963,32.105555,35.205049,117.5,802.541
2129,70.997,32.105546,35.205047,117.5,802.541
2130,71.03,32.105546,35.205047,117.5,802.541
2131,71.063,32.105546,35.205047,117.5,802.541
2132,71.097,32.105537,35.205045,117.5,802.541
2133,71.13,32.105537,35.205045,117.5,802.541
2134,71.163,32.105537,35.205045,117.5,802.541
2135,71.197,32.105528,35.205042,117.5,802.541
2136,71.23,32.105528,35.205042,117.5,802.541
2137,71.263,32.105528,35.205042,117.5,802.541
2138,71.297,32.10552,35.20504,117.5,802.541
2139,71.33,32.10552,35.20504,117.5,802.541
2140,71.364,32.10552,35.20504,117.5,802.541
2141,71.397,32.105511,35.205038,117.5,802.541
2142,71.43,32.105511,35.205038,117.5,802.541
2143,71.464,32.105511,35.205038,117.5,802.541
2144,71.497,32.105502,35.205036,117.5,802.541
2145,71.53,32.105502,35.205036,117.5,802.541
2146,71.564,32.105502,35.205036,117.5,802.541
2147,71.597,32.105493,35.205034,117.5,802.541
2148,71.63,32.105493,35.205034,117.5,802.541
2149,71.664,32.105493,35.205034,117.5,802.541
2150,71.697,32.105484,35.205032,117.5,802.541
2151,71.731,32.105484,35.205032,117.5,802.541
2152,71.764,32.105484,35.205032,117.5,802.541
2153,71.797,32.105475,35.20503,117.5,802.541
2154,71.831,32.105475,35.20503,117.5,802.541
2155,71.864,32.105475,35.20503,117.5,802.541
2156,71.897,32.105467,35.205028,117.5,802.541
2157,71.931,32.105467,35.205028,117.5,802.541
2158,71.964,32.105467,35.205028,117.5,802.541
2159,71.997,32.105457,35.205026,117.5,802.541
2160,72.031,32.105457,35.205026,117.5,802.541
2161,72.064,32.105457,35.205026,117.5,802.541
2162,72.098,32.105449,35.205024,117.5,802.541
2163,72.131,32.105449,35.205024,117.5,802.541
2164,72.164,32.105449,35.205024,117.5,802.541
2165,72.198,32.10544,35.205023,117.5,802.541
2166,72.231,32.10544,35.205023,117.5,802.541
2167,72.264,32.10544,35.205023,117.5,802.541
2168,72.298,32.105431,35.205021,117.5,802.541
2169,72.331,32.105431,35.205021,117.5,802.541
2170,72.364,32.105431,35.205021,117.5,802.541
2171,72.398,32.105422,35.20502,117.5,802.541
2172,72.431,32.105422,35.20502,117.5,802.541
2173,72.465,32.105422,35.20502,117.5,802.541
2174,72.498,32.105413,35.205019,117.5,802.541
2175,72.531,32.105413,35.205019,117.5,802.541
2176,72.565,32.105413,35.205019,117.5,802.541
2177,72.598,32.105404,35.205017,117.5,802.541
2178,72.631,32.105404,35.205017,117.5,802.541
2179,72.665,32.105404,35.205017,117.5,802.541
2180,72.698,32.105396,35.205016,117.5,802.541
2181,72.731,32.105396,35.205016,117.5,802.541
2182,72.765,32.105396,35.205016,117.5,802.541
2183,72.798,32.105386,35.205015,117.5,802.541
2184,72.832,32.105386,35.205015,117.5,802.541
2185,72.865,32.105386,35.205015,117.5,802.541
2186,72.898,32.105378,35.205014,117.5,802.541
2187,72.932,32.105378,35.205014,117.5,802.541
2188,72.965,32.105378,35.205014,117.5,802.541
2189,72.998,32.105369,35.205013,117.5,802.541
2190,73.032,32.105369,35.205013,117.5,802.541
2191,73.065,32.105369,35.205013,117.5,802.541
2192,73.098,32.10536,35.205012,117.5,802.541
2193,73.132,32.10536,35.205012,117.5,802.541
2194,73.165,32.10536,35.205012,117.5,802.541
2195,73.199,32.105351,35.205011,117.5,802.541
2196,73.232,32.105351,35.205011,117.5,802.541
2197,73.265,32.105351,35.205011,117.5,802.541
2198,73.299,32.105342,35.20501,117.5,802.541
2199,73.332,32.105342,35.20501,117.5,802.541
2200,73.365,32.105342,35.20501,117.5,802.541
2201,73.399,32.105333,35.205009,117.5,802.541
2202,73.432,32.105333,35.205009,117.5,802.541
2203,73.465,32.105333,35.205009,117.5,802.541
2204,73.499,32.105324,35.205008,117.5,802.541
2205,73.532,32.105324,35.205008,117.5,802.541
2206,73.566,32.105324,35.205008,117.5,802.541
2207,73.599,32.105315,35.205007,117.5,802.541
2208,73.632,32.105315,35.205007,117.5,802.541
2209,73.666,32.105315,35.205007,117.5,802.541
2210,73.699,32.105306,35.205006,117.5,802.541
2211,73.732,32.105306,35.205006,117.5,802.541
2212,73.766,32.105306,35.205006,117.5,802.541
2213,73.799,32.105296,35.205005,117.5,802.541
2214,73.832,32.105296,35.205005,117.5,802.541
2215,73.866,32.105296,35.205005,117.5,802.541
2216,73.899,32.105288,35.205004,117.5,802.541
2217,73.933,32.105288,35.205004,117.5,802.541
2218,73.966,32.105288,35.205004,117.5,802.541
2219,73.999,32.105278,35.205003,117.5,802.541
2220,74.033,32.105278,35.205003,117.5,802.541
2221,74.066,32.105278,35.205003,117.5,802.541
2222,74.099,32.10527,35.205002,117.5,802.541
2223,74.133,32.10527,35.205002,117.5,802.541
2224,74.166,32.10527,35.205002,117.5,802.541
2225,74.199,32.10526,35.205001,117.5,802.541
2226,74.233,32.10526,35.205001,117.5,802.541
2227,74.266,32.10526,35.205001,117.5,802.541
2228,74.3,32.105252,35.205,117.5,802.541
2229,74.333,32.105252,35.205,117.5,802.541
2230,74.366,32.105252,35.205,117.5,802.541
2231,74.4,32.105242,35.204999,117.5,802.541
2232,74.433,32.105242,35.204999,117.5,802.541
2233,74.466,32.105242,35.204999,117.5,802.541
2234,74.5,32.105234,35.204998,117.5,802.541
2235,74.533,32.105234,35.204998,117.5,802.541
2236,74.566,32.105234,35.204998,117.5,802.541
2237,74.6,32.105224,35.204996,117.5,802.541
2238,74.633,32.105224,35.204996,117.5,802.541
2239,74.667,32.105224,35.204996,117.5,802.541
2240,74.7,32.105215,35.204995,117.5,802.541
2241,74.733,32.105215,35.204995,117.5,802.541
2242,74.767,32.105215,35.204995,117.5,802.541
2243,74.8,32.105206,35.204994,117.5,802.541
2244,74.833,32.105206,35.204994,117.5,802.541
2245,74.867,32.105206,35.204994,117.5,802.541
2246,74.9,32.105197,35.204993,117.5,802.541
2247,74.933,32.105197,35.204993,117.5,802.541
2248,74.967,32.105197,35.204993,117.5,802.541
2249,75.0,32.105188,35.204992,117.5,802.541
2250,75.034,32.105188,35.204992,117.5,802.541
2251,75.067,32.105188,35.204992,117.5,802.541
2252,75.1,32.105179,35.204991,117.5,802.541
2253,75.134,32.105179,35.204991,117.5,802.541
2254,75.167,32.105179,35.204991,117.5,802.541
2255,75.2,32.10517,35.20499,117.5,802.541
2256,75.234,32.10517,35.20499,117.5,802.541
2257,75.267,32.10517,35.20499,117.5,802.541
2258,75.3,32.105161,35.204989,117.5,802.541
2259,75.334,32.105161,35.204989,117.5,802.541
2260,75.367,32.105161,35.204989,117.5,802.541
2261,75.401,32.105152,35.204988,117.5,802.541
2262,75.434,32.105152,35.204988,117.5,802.541
2263,75.467,32.105152,35.204988,117.5,802.541
2264,75.501,32.105143,35.204987,117.5,802.541
2265,75.534,32.105143,35.204987,117.5,802.541
2266,75.567,32.105143,35.204987,117.5,802.541
2267,75.601,32.105134,35.204986,117.5,802.541
2268,75.634,32.105134,35.204986,117.5,802.541
2269,75.667,32.105134,35.204986,117.5,802.541
2270,75.701,32.105125,35.204985,117.5,802.541
2271,75.734,32.105125,35.204985,117.5,802.541
2272,75.767,32.105125,35.204985,117.5,802.541
2273,75.801,32.105116,35.204984,117.5,802.541
2274,75.834,32.105116,35.204984,117.5,802.541
2275,75.868,32.105116,35.204984,117.5,802.541
2276,75.901,32.105107,35.204983,117.5,802.541
2277,75.934,32.105107,35.204983,117.5,802.541
2278,75.968,32.105107,35.204983,117.5,802.541
2279,76.001,32.105098,35.204982,117.5,802.541
2280,76.034,32.105098,35.204982,117.5,802.541
2281,76.068,32.105098,35.204982,117.5,802.541
2282,76.101,32.105089,35.204981,117.5,802.541
2283,76.134,32.105089,35.204981,117.5,802.541
2284,76.168,32.105089,35.204981,117.5,802.541
2285,76.201,32.10508,35.204981,117.5,802.541
2286,76.235,32.10508,35.204981,117.5,802.541
